frame_idx,cls,track_id,object_detected,source,conf,x1,y1,x2,y2,pose_keypoints,label
127,book,4,True,detect,0.8496598124504089,211,303,432,574,,book 4
127,potted plant,5,True,detect,0.8216574311256408,300,385,435,560,,potted plant 5
128,book,20,True,detect,0.8687407851219178,301,472,876,763,,book 20
128,book,4,True,detect,0.8438931226730346,211,303,432,574,,book 4
128,potted plant,5,True,detect,0.829711091518402,300,385,435,563,,potted plant 5
129,book,20,True,detect,0.905548095703125,299,481,886,764,,book 20
129,book,4,True,detect,0.8343519687652587,210,303,432,575,,book 4
129,potted plant,5,True,detect,0.8344142079353333,299,385,435,566,,potted plant 5
130,book,20,True,detect,0.9071447253227234,297,494,890,764,,book 20
130,book,4,True,detect,0.8274045825004578,210,303,432,575,,book 4
130,potted plant,5,True,detect,0.8364846706390381,299,385,435,569,,potted plant 5
131,book,20,True,detect,0.9049324154853821,295,511,892,764,,book 20
131,book,4,True,detect,0.8251341819763184,210,303,432,575,,book 4
131,potted plant,5,True,detect,0.8366528391838074,299,386,435,572,,potted plant 5
